global_aperiodic_exponent_p95,net8_Limbic_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_alpha_peak_bw_median,net8_Visual_n,net8_Default_Mode_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_alpha_peak_bw_p95,net8_Visual_alpha_peak_pw_p95,net8_Dorsal_Attention_n,net8_Executive_Control_alpha_peak_cf_p5,net8_Dorsal_Attention_alpha_peak_pw_p95,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_p5,net8_Limbic_alpha_peak_cf_median,net8_Temporal_Parietal_n,net8_Default_Mode_alpha_peak_cf_median,net8_Limbic_alpha_peak_bw_p95,global_alpha_peak_bw_p95,net8_Dorsal_Attention_alpha_peak_bw_p95,net8_Temporal_Parietal_alpha_peak_cf_p5,net8_Default_Mode_alpha_peak_bw_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Executive_Control_alpha_peak_pw_p95,net8_Executive_Control_alpha_peak_bw_p95,global_alpha_peak_cf_median,net8_Default_Mode_alpha_peak_pw_IQR,net8_Visual_alpha_peak_cf_median,global_alpha_peak_pw_p95,net8_Visual_alpha_peak_pw_median,net8_Executive_Control_n
0.019739771251305153,-0.010280686469570331,0.020765183613759564,-0.007935026339591485,0.015739953624579105,0.010772306976537215,0.010943679219641367,-0.00012740135854766914,0.0023239608000324968,0.009352999194165953,0.005688003837146447,0.004977548560657438,0.006002730581395855,0.008123345597123644,0.006627181886507683,0.0036263456079897866,0.005523816189353131,0.0034815228677111403,0.00403231176680087,0.0018970278718832805,-0.00042139230391028716,-0.00332638486115547,0.0052738810074350806,-0.001055628922193042,0.0004155006436906328,-0.0020568207347288667,-0.0017587267357168873,0.0023905346807458093,-0.0010613963395956693,-0.00034357214868367003
0.021983335326967706,0.00688288441039472,0.0028087157735554097,-0.007786157089118831,0.010313625903925625,-0.00785522532523811,0.004707434710981759,-0.0033528140911919524,-0.0011988176269461714,0.010325374524573723,0.00011556967081844645,-0.0007786190914255543,-0.007569934050619671,-0.0027974887389795905,-0.0017764674662164122,0.0024222743534977995,0.0015997330262663796,-0.00022683094453989017,-0.0007824103807231333,-0.004634964189906246,0.0010078765627246767,-0.0020229763411296685,0.002375902685826595,-0.00013780672374325644,0.0006773963597018233,0.0019511485944235943,-0.0014880930600077468,0.001905983623091309,-0.0010249756614178513,-0.0025022950626584104
-0.02403585080577688,-0.020856645871604084,-0.010661167202561989,-0.013448264446189967,-0.007198628325506402,-0.010216120699564641,-0.020611258497331662,-0.011091334095054665,0.005294769478731008,-0.008835706861182934,-0.006755800398275388,-0.00514517294237633,-0.004786982550518819,-0.0034435666097700885,-0.004937699965334483,-0.00643751461403034,-0.004944754756122068,-0.002557453730333371,-0.0004633412126730551,-0.0031476496079371912,-0.0017365454825613005,-0.0005822904772252459,-0.005821423041269294,-0.002286974246214059,-0.004295128433961651,0.0012690496490299016,-0.0014869049582560243,-0.0039390108773144925,-0.0007450598206214357,-0.0011916164561371258
-0.042368019021645706,-0.009089103340488385,0.006918252497802928,0.00705569460022985,-0.017050821760782493,0.009639490077635773,0.007602843227253312,0.03324616289717936,-0.004289972517879359,0.0072575340445323,0.005335071513534018,0.004144898324458722,0.0015903041924473175,0.009229272978291805,0.003222973290363147,0.0038119339443651794,0.0018025344237873914,-0.0027494986229501224,0.0002842390734078174,-0.0031484914630306293,-0.00047947908920121943,-0.0008821157872976796,0.0016280647637868487,-0.0011701161463813221,0.002239940755061463,-0.029839859771902618,0.00027480126018142347,0.0038253218790418875,-0.0015957611117387576,0.0029186812483766853
-0.0425144664328204,-0.016548640736277355,-0.014236808952625317,-0.013169513811162692,-0.014305593120918916,0.0021516511230624566,0.007328011302416566,-0.008271377500083792,0.009635056597614461,0.004932496217266559,-0.0006515971871400038,-0.0002667201993934772,0.001452080519865217,-0.0031725326425990313,-0.0019016081728318577,0.0012194762307679657,-0.0011220544867772842,-0.003036626927346914,0.003234422213916317,-0.00028032198512407193,-0.005436176550520252,-0.0024128590226920013,0.002292894196257683,-0.002275371033363303,-0.0014578649825365906,0.0017600339270608329,-0.0011419588838170118,-0.0026271104276191417,-0.0006480916561526881,-0.0015235499869365183
0.019826124810487695,0.012885276976623483,-0.009067131539125733,-0.009371217984025475,0.0035472177068405996,-0.00892369208243727,0.0010006074703312925,-0.003827843263967195,-0.009338611650808243,-0.004461767889487867,-0.013620977810217143,-0.00931512101748022,-0.009278927918394773,-0.005520911693080507,-0.006254723959981311,-0.01022130694403322,-0.0048623086624388105,-6.294753525351081e-06,-0.004018992173645852,-0.003787895042429242,0.001175233184042195,-0.0018187307416225292,-0.0030411630891559616,-0.0022786830813587944,-0.00316114783890375,-0.0006759963347597688,-0.0022875349070394183,-0.0005985955414409716,-0.001971004560746949,-0.0025280594179437903
-0.040628739169156575,-0.02099245778572492,-0.01657459671663775,-0.01107871248933693,-0.009808212744289698,-0.01945848131616457,-0.006357931199403345,-0.008797584135036006,0.007045771153706237,-0.007079047180277814,0.00538790611968232,0.0010304949812453962,0.0037088243188527536,-0.003293777575676066,0.0038022563858235293,-0.011506954638810667,-0.00877359714397066,-0.001729032272134267,0.0008585111579175493,-0.0016854609866524437,-0.00525706541597246,-0.0034511954779325366,-0.0013036499215596164,-0.0030377533768281505,0.0042289233810186835,0.0019074290487221751,0.002347686657157748,-0.0034601500009157353,-0.001149026335396072,-0.0026756787173326728
0.03411573971020052,0.013354505118015675,0.003706345863175768,-0.007465287287670468,0.015133693889978834,0.013379997919326828,0.002337721908764859,-0.0010112053692494323,0.004944953975388478,0.0037373269199113507,0.010591429852942806,0.0074503671223949755,0.016530570055728763,-0.003479543406255763,0.008696485377098282,0.0030963008146199953,0.004039002002156242,0.0029322878416881614,0.0019701317329100824,0.005515804840146735,0.001181394688285348,0.0050363806357304405,0.0007488420243364948,0.0004206129278399738,0.0032324239429739267,-0.000565089124463389,0.0071492906203684155,-0.0001821541381436121,-0.0007538475155732973,-0.0010322745050654087
-0.02802153590400686,-0.009186230420464053,0.02479145838456641,-0.012655967813933213,-0.013158215735886982,0.0037683565485273733,-0.007110020596825853,-0.008213201623874171,-0.018885608705288423,-0.0006716250140310287,-0.006479641551353752,0.0003546697503347316,-0.004748577920430646,-0.002231327457578949,-0.002713022906374007,0.004097336118107101,0.0034337216523143478,0.00621122202234773,0.0031749035474788307,0.0022037261709196483,-0.0007456142550344896,-0.0028405349077755015,0.002373028481282676,0.005570998220193948,-0.0031497159718475204,0.0008982271162942558,-0.0014915044051415879,-0.0018162118638166966,-0.0010993403041549838,-0.0010013040825015104
0.031142884923012572,0.00342383910125508,0.0020427060190251855,0.03349233123306243,0.016908943147846033,0.014857678539905996,0.003659794026708112,0.018192963109797365,0.0035905755468682147,0.007387735358680603,0.005984328237154291,0.004059211413565131,0.011255489227124757,0.012452330759344472,0.003930151155166137,0.0027142854569849758,0.008272697451053313,0.00303640074908313,0.0025194575327433803,0.0018539681413689405,0.0013338759264046867,-0.0010714097010721035,0.0039689015316960044,-9.3954778375911e-05,0.0020891161990057765,-0.0037667226580050416,0.004371725951362495,0.0023807824414154074,0.004199112388187831,0.009582058421789705
