net8_Default_Mode_aperiodic_exponent_p95,global_aperiodic_exponent_p95,net8_Visual_alpha_peak_pw_p95,net8_Temporal_Parietal_alpha_peak_cf_p5,global_alpha_peak_bw_p95,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Limbic_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_p5,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_bw_p95,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Limbic_aperiodic_exponent_median,net8_Salience_Ventral_Attention_alpha_peak_bw_p95,net8_Default_Mode_aperiodic_exponent_median,global_alpha_peak_pw_median,net8_Executive_Control_alpha_peak_bw_median,global_alpha_peak_pw_p95,net8_Limbic_alpha_peak_bw_p95,global_alpha_peak_bw_median,net8_Executive_Control_aperiodic_exponent_median,net8_Limbic_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Executive_Control_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Temporal_Parietal_aperiodic_exponent_p5,net8_Visual_alpha_peak_cf_p95,net8_Executive_Control_alpha_peak_cf_median,net8_Somatomotor_aperiodic_exponent_median
-0.006073546454515572,0.0005069822433586147,0.018702379920972637,0.003402176748829856,-0.006011986009697958,-0.0013049467002613274,0.008133495072547781,0.011528317337209638,-9.587668640170657e-05,-0.003923661859532205,0.01140954971846515,-0.0013235255511018942,-0.0028644986384939635,0.0020462827586092435,-0.000705058162974789,-0.0011524966390292334,0.004090415812531795,-0.0032631525783985626,-0.0025456535519686823,-0.004278185929340215,0.0017214663368079052,0.0018486901637787903,0.001234300682850296,-0.0013010009503708424,0.0026274941539032753,-0.0009200301232306387,0.006700519075996642,0.0009834279474888977,0.005849512689162186,-0.0005857904192238145
0.019632924704004434,0.013383673678711875,0.012004741699416364,0.006522579843739516,0.012970096893569219,0.0035551941628492027,0.00533972286228701,0.0035465255574703126,0.0009629947789388427,0.009918391643558892,0.007046725292050044,0.0007205057872963866,0.004813534335743714,-0.0020165848039939505,-0.0003732024567176746,0.006998081845434742,0.003053322733526927,0.0035576984299034702,0.004487603777384158,-0.002176981490787228,-0.0005441720241288771,0.0012695915465244163,-0.0012030276092367578,0.0008472288833803395,0.0011694431079631296,0.0001803332883799358,-0.0006693436205455136,0.00101206388235096,-0.0013185156051148976,-0.0013304782923162575
-0.018899310832730033,-0.02060308759401167,0.0036443465313935157,-0.010095834788130585,-0.003707232397376036,-0.0038340406595519243,-0.0031616169079310406,-0.006684417079234669,-0.008306915670033553,-0.004662805722695141,-0.002788958599093032,-0.005786945163742547,-0.0031598124148443916,0.0025077695405808583,-0.0017543676926720366,-0.00203380638678382,-0.0008533123862988117,-0.0017920912519051463,-0.0009440981155114025,0.0013596787627021562,-0.0008803132438773918,-0.0030119968260639302,0.0018163684901379054,-0.0031899495175404463,-0.0014292148868039767,0.0024174901200027022,0.0008381005765918792,1.4633286436329857e-05,-0.0026333966727967117,0.002362306405537635
-0.021527046820530794,-0.009401527662821879,0.006460518610753811,0.000813043562427527,-0.00706192887491778,0.005261404677251181,0.001815562460962477,0.006238560776911195,-0.0007631321958285688,-0.0029691683211599375,0.008253254717223107,0.00871855463247847,-0.003032111863993747,0.00019242012569505647,0.003783951742388027,-0.007267160042378794,0.0012372807275847296,0.0022794672550917362,0.004558069215269036,0.002215293910807789,0.002460060952791893,-0.0010636051929897173,0.0007931150602820065,0.0006523710221449186,-0.0062911414622969074,0.0019307632931191848,0.0025406192903954183,-0.000305920795493052,-0.0012205960251248239,0.0006082170855144462
-0.01596164466778975,-0.017821040709272845,-0.007170091659472269,-0.0012120442726837651,-0.0021507362744779056,-0.004889821641919285,-0.0052950296703029275,-0.0025756281606770437,-0.005763981526496696,-0.0006385530740125277,-0.002049847267007062,-0.0031667641440814563,-0.0020595571571579477,0.0013127755874705743,-0.0020158200140064195,0.000816402481273233,-0.0007823616264423017,4.066288032393353e-05,0.0027265074955558073,0.002521777026853111,-0.0013186183300070927,-0.0019975130171978085,-0.0014426160709762655,-0.0037057665029244994,-0.002669783290620217,0.000378508958080812,0.0006156130201118067,-0.0006653993991717347,-0.0012340982273863282,0.0017353411771318728
0.005392371798852895,0.019295962404595333,0.004888975267577816,-0.004034306649581592,0.007054147672113842,0.0045851994730575826,-0.007167614658512388,-0.0032529866280446855,0.002170122126328517,0.003024092702994526,-0.002912858414153169,0.0011083907018872125,0.0018078804973817037,-0.0051178122195497675,0.0012300891345381154,0.005645344819530048,0.0016128070904786265,-0.0023234475899873348,0.003429667811476044,-0.002041864161861783,-0.0012150788035321235,0.0017716903599902512,0.001026832806701282,0.0026369964920899937,0.00039982900445016824,0.0014327752028237464,0.0016546100243348917,-0.0012124596213496594,-0.0002555544921732632,2.9837505520101988e-05
-0.01647835721214352,-0.014352995147309564,0.017306509802899765,-0.003416383091614279,0.0111309518117548,0.007252836651667345,-0.002556931783419945,0.01365786209077008,-0.003020880756542828,0.008086575513689265,-0.0045586600783388085,-0.0019390484449701884,0.008602660738944256,0.0016733836293678364,0.01001343745822604,0.0034255727050548235,0.00883808703700128,0.007920303139903228,0.0070564427196493,0.0027477626214143453,-0.0008266083002721811,-0.003117752436029065,-0.0008366996967549331,-0.002994762801259365,0.00463957186025552,0.0021050214889793443,0.004340676513966597,0.00013944504132187155,-0.0004516697879603632,6.4766216229931985e-06
-0.01859768440748762,-0.013350637997539208,-0.014096909468097735,-0.009632596650990788,-0.002326086769015391,-0.003326098088069487,-0.00604354943432988,0.0037955486961891455,-0.009886620941481997,-0.001976658507196622,-0.0022896374638604645,-0.008182677431997845,-0.0015565209441733222,0.004282332698130059,-0.0004235655906595832,-0.00012389559709565076,-0.0044142785693709425,-0.0013552953804860997,-0.0013080180581129719,0.0015577788355468744,-0.0017676643759860697,-0.003589860013448382,0.0010608338275324243,0.00013175073456111756,-0.0019257866172246402,0.001741927584978676,-0.0008967566681913415,-0.0001579383010267124,-0.001391914618712526,0.00024406329329943106
-0.017617072292951824,-0.012541154890569037,-0.009489000420246231,-0.011471769756312773,-0.0009281022993447382,-0.0016632914166175503,-0.007900893935408536,-0.003556831628297966,-0.012617388091492356,0.0011111693092007977,-0.002838589412988526,-0.008711273631494196,0.0011251467222161027,0.002672554978967891,-0.0006964339508508524,0.0014031838049785117,-0.0027386573056201137,0.0020529438672732166,-0.001154905627085779,0.0014128114691217405,-0.001551339131623374,-0.0024076142892671725,0.004360906508268412,-0.0008158946695651074,-0.001085671698829911,0.0014083421307719785,-0.001031150260045751,-0.00014282058081785604,-0.001436894284197972,0.0004299928913301997
-0.018899694335276548,-0.023165544324173993,-0.019974063629696896,0.00490995093553484,-0.0028459979379862528,-0.0034983960743309216,0.005854582230163585,0.0036677142019439905,-0.008482633619705443,0.0010652746918462523,0.009676833902117439,-0.005632614882302387,0.000986988780026217,0.0014253541051860105,-0.0030520604610554452,0.006855652965909466,-0.0025945102905735574,-0.0023164000345872143,0.003745362413153388,0.0015831603629689309,-0.0016379477580512154,-0.004976873582006485,-0.0009847683882857603,-0.0023069837867543508,0.0007367795226456183,0.0011657033665820656,-0.0013422441395721382,-0.001481025300662647,-0.002610330185169723,0.0009177117888590719
0.023051113061984346,0.009507399983284709,0.002439000659797638,0.006644006169606654,0.010020253058215028,-0.0032646399203223333,-0.0035200268532308665,0.0062737833733509975,0.0006961029797079878,0.00534452962091973,9.584079303227615e-06,0.0020352540283901195,0.003952993955848354,-0.005650139506054602,0.005006622018331807,0.003002690607305562,0.002464006526777837,0.003552583114878868,0.004828073367534091,-0.002399014488670727,0.0005604354087298708,0.0009884887476541112,-0.0008005424384650672,0.001032901499368619,0.0017208877030247378,-0.0034824260221106348,0.001415150495519467,-0.0036078097995843384,0.0006901790079641501,-0.0007623964107661958
0.018464863192253364,0.02240865587252845,0.028365934272738067,0.0055254275605268,0.0036352721067701775,0.013729232316259247,0.0011140027901362882,-0.0006412582039677971,-0.0018159607661220143,0.0013203802635564283,0.00650282344062812,0.0012603710769291355,0.0019811759154861326,0.0023286169577090236,0.010710275223779795,0.0001710227508618353,0.0023367027489384347,0.0012813781016004103,0.0004040592000180906,0.0007486735154394152,-0.0005651829983713006,-0.0001827268043824691,-0.00071441425900626,0.0011736314574858175,0.0014364742442705889,0.004726855245749904,0.00012275969968140405,-0.0033454049550623605,-0.00019819516668351158,0.0005192238577524453
