net8_Limbic_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_alpha_peak_bw_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Executive_Control_aperiodic_exponent_p95,net8_Default_Mode_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_offset_p95,net8_Visual_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_alpha_peak_cf_p5,net8_Temporal_Parietal_alpha_peak_cf_p5,net8_Somatomotor_aperiodic_exponent_p5,net8_Visual_alpha_peak_pw_median,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Somatomotor_aperiodic_exponent_median,net8_Temporal_Parietal_n,net8_Default_Mode_aperiodic_exponent_p5,net8_Visual_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_median,net8_Default_Mode_aperiodic_exponent_median,net8_Dorsal_Attention_alpha_peak_cf_p5,net8_Limbic_aperiodic_offset_p95,net8_Visual_aperiodic_exponent_median,net8_Visual_aperiodic_exponent_p5,net8_Visual_alpha_peak_cf_p95,net8_Limbic_n,net8_Somatomotor_aperiodic_exponent_p95,n_total,net8_Dorsal_Attention_alpha_peak_cf_median
-0.11058777828763608,-0.04449954983671803,0.018731426056736247,-0.05428039649776424,-0.03127747168239818,0.0366469999156926,-0.04662482703257892,-0.03314942107047116,-0.04541359424278687,0.004137659400506656,-0.02225407098317161,0.025179205938059192,0.03641111094296488,-0.050845224997838334,0.025442882028019666,0.017880542654599686,-0.009808972417122528,0.020289162073913937,-0.0035524616442616074,0.019815476798767055,0.01230280035983519,-0.008487827029101424,0.004116528820797178,0.0048860956167730415,0.010041910866667123,0.0072853704231900605,-0.00729214565442725,-0.0043665521620842316,-0.008153293664300993,-0.007987847577023647
0.1117082629575831,0.06909607931234206,0.056686126813912684,0.10687561389572324,0.04763286881024323,0.030909989931804008,0.0619787212657279,0.043840705954455335,0.07947127792778717,0.034530897740088745,-0.017207497691689902,0.012875292061233183,-0.02782084857823931,-0.007507361060101946,-0.034046277857449965,-0.02644451839720206,-0.00936813355392058,-0.03205989748258455,-0.016996109188221982,-0.0005439373837969113,-0.02545420112248063,0.002107175322464504,-0.005332713697579549,-0.038912027317278934,-0.01830889488007145,0.01199537440857305,-0.010858585133090029,0.05314244781491186,-0.01396989161060154,-0.014014114057317036
0.10895583820978906,0.07358790477477137,0.07205792614785454,0.0011913361967356149,-0.0017210561731092664,-0.018901619724186535,-0.0003926241489190753,-0.0017291495650418973,0.10982163996928629,0.014160182858633812,0.037540535071482785,0.03493976247658524,-0.02057016772942472,-0.0002652378739083178,-0.007879506150341439,-0.011152072059221661,-0.007522775651556361,-0.01616122978425301,0.029607499442626778,0.025347964050071083,-0.006863271065451078,0.006782721481998821,-0.027469949404380252,-0.0029338025588980287,0.001413084499846347,0.027908815822109606,-0.007012094688256028,-0.01116372525194935,-0.010400635359413705,-0.004772782430054544
0.10075353163198891,0.05139490617210749,-0.04263834617993495,-0.03654561633292474,-0.046361006491720015,0.036834454713523625,-0.024952959824345967,0.04695435307886685,-0.0033734312716271557,0.000428983263727921,-0.024410381775839474,0.013854712398290418,-0.01727032849535428,-0.02871331147418737,0.0026838446486034473,-0.008862105144640312,-0.012215487309428157,-0.014173409465682487,-0.0243843282791242,0.00919097111330162,-0.02257892969410573,-0.010690371698447675,0.023225563644865787,0.0007244066095133064,0.007065598622836458,0.0003414918622187892,-0.013325740957909919,-0.021905702979158493,-0.006309589739609387,-0.002738873515872041
0.0786563500366802,-0.029959520351397026,0.05249422850911824,-0.013739411276655934,-0.03475168767745969,0.057621521186250725,0.006755909489896916,-0.011442665683648713,0.02454028083189895,0.010471372046838935,0.021734422299736194,0.05672021496333339,-0.017371958331758745,0.009746042923722574,-0.005008024360466791,-0.029039680494347745,-0.00960411823112642,0.024844820621957475,-0.02366407005433998,0.012588690763631975,0.008661963079378089,0.011429633605864931,0.005538587951190368,-0.004746611514130798,0.007283370998722106,-0.0030917374945564303,-0.00988397534868368,-0.006405158531029418,-0.0013546958714993915,-0.012591179835489725
0.1369164912100552,0.07271606192480994,0.019600405228831157,0.13548857294911795,0.03942170926540126,-0.0041528434474551075,0.07517232111503724,0.040668856485223025,0.09865420329123635,0.042106181537917065,0.0464509944598601,0.007852547684663399,-0.02485241278828788,-0.0013372212933645293,-0.02596159667815142,-0.031077929211014224,-0.00985891723794602,-0.021186453699801423,0.01393715101227685,0.029610605451019636,-0.022475121508752055,0.018449546948899328,-0.01858100952740036,-0.0682306706853049,-0.05307761208612092,-0.002439835374672938,-0.01339322085790971,0.05193976643148487,-0.012405710706938092,0.017722468688618508
0.12983483244491356,0.07231986122755915,0.06170476726338957,0.12616160207724564,0.06596199653050039,0.019244346478688844,0.05634468990339754,0.04753678118462937,0.008624428182444825,0.046215233722521204,0.03722171019679421,0.022088692213668108,-0.022709240164502643,0.0321567709447889,-0.032476786277172015,-0.03279217243025281,-0.007143620068904994,-0.021497711639200504,-0.006010442824384416,0.0010816221117044616,-0.019133439385815097,0.01680122568625125,0.016040080663759743,-0.01276411117289042,-0.08078810939391876,0.0034799169536757313,-0.021013351542605842,0.035092826156346596,-0.02903514972990235,-0.016964598514726682
0.0952117459730268,0.09751946684765658,0.0016524324354660275,0.08638863936886673,0.0990984754775973,0.024782861659629885,0.07295165420040689,0.03405250920751878,0.008932195264560565,0.020202621758738618,0.010121417686349204,0.021733577067034254,-0.01672562476727126,0.04851200900185893,-0.024178775571294206,-0.031227023335225174,-0.005942117567111208,-0.014762996433217108,0.015419120945306923,0.003648973985413417,-0.016142105815737984,0.011074655095355261,-0.026792960876831137,-0.018582259346713786,-0.04080249334214483,0.01030024274504467,-0.005607754055869196,0.028866355100694588,-0.0013558761766844399,0.0018713914968674014
0.03504794924039269,-0.02057440162824853,-0.013594738576567643,0.06766189232308645,0.0536946189509904,0.04451647973363015,0.04235757281997408,0.06676624389641166,-0.006256838588437453,0.023594015505951926,0.05631937071144961,0.04111655284299889,-0.006180667482712041,-0.016130774703938172,-0.00035677266866282747,-0.012012236356965623,0.09247554252462059,-0.02220171571709635,-0.014059487211388189,0.03360601186636623,-0.018354238737161504,0.00730541168419683,0.016313563185178976,0.002016184724557656,0.002722275890910092,-0.0008121596239125901,0.03398547778821688,-0.012971548895475133,0.01513882329161055,-0.003249834619989794
0.07795722606397759,0.05290711267969681,0.006127458156156967,0.10805935394047009,0.04977492323048128,0.018241610791991218,0.06174162627202558,0.05941962348395124,-0.046743083706812696,0.03342485447654335,0.03867994032344274,0.025055609039466194,-0.014294269840850115,0.013498549716384247,-0.01916100093366573,-0.028292058078780036,0.03715423671761224,-0.014367199364831742,-0.009802849217555096,0.009621453323859698,-0.013017524164504387,0.007670353730298087,0.0034302915042634975,-0.022069550187504245,-0.0072695658156058775,0.00755327790922679,0.023905958734059284,0.04265348007105797,0.0095594533297525,-0.014848665470013685
