net8_Limbic_aperiodic_exponent_p95,net8_Default_Mode_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Visual_n,net8_Default_Mode_aperiodic_exponent_median,net8_Temporal_Parietal_aperiodic_offset_p95,global_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_median,net8_Executive_Control_aperiodic_exponent_p5,net8_Limbic_alpha_peak_cf_median,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_bw_median,net8_Dorsal_Attention_alpha_peak_pw_IQR,net8_Somatomotor_aperiodic_exponent_p5,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Limbic_aperiodic_offset_median,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_bw_p95,net8_Visual_aperiodic_exponent_p95,global_aperiodic_exponent_p5,net8_Salience_Ventral_Attention_alpha_peak_bw_p95,net8_Visual_alpha_peak_pw_median,net8_Limbic_aperiodic_offset_p95,net8_Limbic_alpha_peak_bw_p95,net8_Default_Mode_alpha_peak_pw_p95,net8_Executive_Control_aperiodic_exponent_p95,net8_Executive_Control_alpha_peak_cf_p5,net8_Visual_alpha_peak_pw_p95,net8_Temporal_Parietal_n
0.08047532064530166,-0.0032432869902169143,0.040793660819675476,0.15197752496728192,-0.04793141462459705,0.01457393107840962,0.002759820264646162,-0.011670044468894216,-0.0029601901936874065,-0.06584532358314184,-0.034031972060001664,0.003327538785567396,0.015821651658285998,0.018131123600197686,-0.022309351620519627,-0.03245884694891673,-0.0763203431958791,0.009824676231375678,0.013251656766499323,-0.0015668966315831503,-0.005545645859691965,0.00854793464135713,-0.023674939804950293,0.004080612290530847,-0.00269077140057477,-0.02659292091342956,-0.010322029941763376,0.03334743058688776,0.008184127259176405,0.021741816817812412
-0.06788181304289322,-0.05998420274952803,-0.06600637358988692,-0.016786408348287155,0.04401779079351071,-0.054686392360695626,-0.024595642554784972,0.021591527079856964,0.03514580161260673,-0.013727643636146716,-0.013525772079485672,-0.013588152413993861,-0.017953269623289494,-0.013868544704102797,0.01900000017664204,-0.0017443872113037542,0.009588141661072245,-0.049107647012652904,-0.016812924950081683,-0.016917129572754354,0.01375874316575603,-0.008920688052326318,-0.012820859730222208,-0.030782512409815964,-0.004206372848987104,0.007723705171909774,-0.006065789966458048,0.02044239213577043,-0.011453660470630867,-0.0062369536502887716
-0.04998039442378841,-0.05920295320652549,-0.04090824275082408,0.035063920866832514,0.05750022998618965,-0.017852403012142467,-0.02822103691719354,0.011420686288289978,-0.004886075043323167,-0.032181046058816054,-0.030393950405967943,-0.018021267838097245,-0.020223354430947624,-0.02125460145244526,0.0062304575919781445,-0.02326511297552316,0.006325415873258804,-0.004161353413950798,-0.015158075209865845,-0.017445205586937206,0.0039935300169616226,-0.011096545400757106,0.011874779159636206,0.002260937359056724,-0.044458955006723214,-0.015466942407390945,-0.005704455680303684,0.020975867674984525,0.011084789699890553,0.016505706898078096
-0.0752683669715632,-0.039865331994306,-0.031627040735707844,-0.02223326248389095,0.026964385362227478,-0.058269775770054356,-0.023310404050568518,0.02294456016234522,0.01740706737368157,0.009566740630227341,-0.015416652173590005,-0.015021864448169674,-0.013818630208024025,-0.02433930361076543,0.009413472718128042,-0.004118872819070898,0.013355964993791025,-0.004630811540338176,-0.024743071426646356,-0.012292108593097307,0.0054599041282053385,-0.0035935302435623367,0.004040215834112773,-0.03434460401236333,-0.0018123433497739172,0.006190786894046828,-0.008156615346826473,-0.006255350944673899,-0.011474990627378182,-0.009510505843811062
0.011616032964796132,0.002832934616056816,-0.031965434970313206,0.08889299445527446,-0.0077740097719029575,0.009115261846036426,-0.021412654786857943,0.008879231560059936,0.007686316844335607,0.034656954254144445,0.05347383064182111,-0.01363346991160215,-0.02340779098838399,0.003909067803965158,0.002428674131104283,0.038419826734400926,-0.006338614784905985,-0.0006104333530205517,0.020308443907788166,-0.011202546930632013,0.009439532269945561,0.005422797103962576,-0.018725455250932554,0.013149442396313531,0.004302609744752344,-0.0013772316197778341,-0.004685737514412285,-0.0070852254619674345,0.014783650844191542,0.04542593355487418
0.02078573118221115,0.0015734047159682097,-0.017135247832795436,-0.015149354382417466,-0.005809306705382181,0.004380794671815652,-0.019117469304622985,0.020640131485238803,-0.00915097511816658,0.02144147379414882,0.048607232089454576,-0.019095202139339754,-0.0047994126677128775,0.002447172960106182,0.0022466625831532765,0.04697030039437447,0.0063630227610250315,-0.0009530922005419726,0.01907666605661566,-0.01084389248891509,-0.005915328241221659,0.01745023843398646,0.013075328803545155,0.015083161941797764,0.022346579993913138,0.009669025699749912,-0.005718683215389017,-0.005177703905049121,-0.0017184725970867554,-0.009419812925627496
0.11264144166988901,0.07492838577087813,0.06826814368908207,-0.032011892491081426,-0.041810911885088696,-0.006331284010345631,0.03669718950848248,-0.045938731128218564,-0.0527002676436872,0.016694380937733913,-0.04249381587041461,0.03536369028326957,-0.02072301572554779,-0.058936578449837344,-0.047765969203352576,-0.02621072990016954,0.01757437838164281,0.018814203762403815,-0.023171923052679157,0.026779196891390265,-0.0438144288664119,-0.01955667062447544,0.0003805033070242009,-0.028113666731616912,-0.0006454152366563885,0.007167850584379842,0.02604308880196932,-0.0047249622387113095,-0.006079396632986928,-0.0028891140029899437
-0.08008179555680589,-0.05066820929786285,-0.05896361069169749,-0.016524776708750865,0.002900528955857536,0.0018023172302771276,-0.027908519335071057,0.020657169142095935,-0.008319304528739673,-0.046172519298046534,-0.007859646021319994,-0.024442122621896004,-0.007356190897924308,0.026150872652093905,0.009513732883964262,-0.03539210906561172,0.03827378415436654,-0.005285417982521764,0.012407026813265973,-0.008435338123886648,-0.0026075068433622168,0.01017607074398226,0.0750350613469509,0.005543802570041383,0.006921637926710304,-0.029696926725608763,-0.010244033049131922,0.006285984377152208,0.04393828073149174,-0.0031751287339957797
-0.02357310115585083,-0.017839496286335403,-0.03446584668897762,-0.014988550627659209,-0.03265210783560802,-0.002445307603978601,-0.025323397014508964,-0.008632685611892267,-0.01968591543656901,-0.029050250225930583,-0.01871909191329882,-0.015417244789719363,0.03959517995555413,0.02445947511179512,-0.004860290474047363,-0.02011194967139244,0.004132646562277696,-0.005528603075768778,0.01327846079049458,-0.008830712950130307,-0.016826691885562937,0.0021798731210488304,-0.02208522998115373,0.008008203276478167,0.014666649107223064,0.0006678923625055228,-0.00992864169085256,0.04130108779043279,0.009226627830797574,-0.005663202607527221
-0.02305866595005251,0.03425953990328357,-0.036940043563105485,-0.019091041992969657,-0.0037704531062434264,0.004719001742189522,-0.01111581920912936,-0.0010496563287556236,0.001524475911059407,0.025931801387797514,0.011487266115993953,0.004937975799787423,0.0014084985137349751,-0.012628055343609581,0.0076908738246806215,0.041190977622177834,0.005892494777756437,0.02217859222519649,-0.02045171625678496,-0.00953490417413002,0.009580575173426992,0.0006414519573060566,0.0003237864100286401,0.013064116906824113,0.03466315538884104,0.009981108481538778,-0.003621071516793655,-0.007589951081920897,-0.0025607417413896897,0.03538435340996795
