global_aperiodic_exponent_p95,n_total,net8_Visual_alpha_peak_pw_p95,net8_Limbic_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Visual_alpha_peak_pw_median,net8_Limbic_alpha_peak_cf_median,net8_Executive_Control_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Default_Mode_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_bw_p95,net8_Dorsal_Attention_alpha_peak_cf_median,net8_Temporal_Parietal_alpha_peak_cf_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_p5,net8_Limbic_alpha_peak_bw_p95,global_alpha_peak_bw_median,net8_Temporal_Parietal_alpha_peak_cf_median,global_alpha_peak_cf_median,net8_Visual_aperiodic_exponent_p95,net8_Visual_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_pw_p95,net8_Visual_alpha_peak_cf_p5,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Dorsal_Attention_alpha_peak_cf_p5,global_alpha_peak_pw_IQR,global_alpha_peak_bw_p95,net8_Limbic_alpha_peak_cf_p5,net8_Executive_Control_alpha_peak_bw_median,net8_Salience_Ventral_Attention_alpha_peak_bw_p95
-0.05258138588209364,-0.018091070756565124,-0.002699484495730696,-0.011611974525782338,-0.014967001385284815,-0.012830417027144311,-0.013638598721264565,-0.013164065832929263,-0.013708702886267233,-0.007800455104996314,-0.008823921455263374,-0.00586029009754607,0.007744478603882593,-0.008015506687385182,-0.011682477168491136,-0.00036715608929904607,-0.0037940827738969685,-0.0014568821337090604,-0.0012091637101109215,-0.007991373754057403,-0.0021234144674821434,0.00026362538286815235,-0.0030544249971495453,0.004039742969603342,-0.0072218872284330335,-0.0018344913922834936,0.0011944153184019605,-0.004145920136475575,-0.002933524991641661,-0.004108940650055536
0.03635539854734332,-0.02558537030110786,-0.02188978586239955,0.01457504738636164,0.011436202678526677,-0.027955627293329535,0.012028060117481807,0.006046507686478437,0.00851738941441112,0.012379105505815481,0.011614551191646318,-0.009468968169437965,0.007828329343671276,0.004058533610629789,0.002441715489922902,0.007293216127604895,0.005682414636424302,0.020021466822590362,0.010351951544612398,0.0038164758959981105,0.010316953027861835,0.0010102328884130927,0.004118107310347105,-0.0038780310015015984,0.0019492831220854622,-0.004584386423348032,-0.0014861451945639675,0.0042142685080259175,0.005733440093861679,0.006391341560366339
0.07865589841298111,-0.0038145056124390827,0.004371368544333584,0.010982396387129598,0.01594462205447939,0.0017795021822090828,0.011232511647824971,0.01147046302913223,0.01102297204748046,0.010992916259286525,0.013930893514515956,0.028895727432139404,0.0072324811568090785,0.004466458106404914,0.0042509275824853185,0.0036018121242578425,0.015023693812698214,0.009248839535445431,0.007331523712569727,0.0025573416264378546,0.0003977889095697453,0.0066414041480062705,0.004224931742956635,-0.0038320630185234546,0.0025530484770151514,-0.001769015131828896,0.005881504382335307,0.010785583203584238,0.00435272081526717,0.007056027905248564
0.07964350541516961,0.046327097732145266,0.023044697110845024,-0.004918595191268265,0.018130729756043643,0.011353791558945463,0.01154831281380017,0.02005940503717935,0.009736173842000111,0.008127229835339124,0.012966254106248649,0.015967331375703768,0.0029596016913179006,0.002355371599985982,0.0021635023887545345,0.00155681384195167,0.007789505777387289,0.005075036311611768,0.004365732327547302,0.0034900161368462096,0.00045883369512188314,0.0056404975579824055,0.010959173678767227,-0.003128869619403809,0.0033471572646673643,0.003977738780265707,0.0028548736149062543,0.0029749928647008683,0.002907294037909513,0.005529496404821813
-0.03287969925910315,0.011096594825190109,-0.030908160441240146,-0.016661527385954354,-0.01811393063138852,-0.0139157767817693,-0.030313064881278676,-0.009511197088358948,-0.002673770247927883,-0.012576196868719686,-0.008311994105851475,-0.006469518278060649,0.006359273191799681,-0.005583897253715423,0.000639826294281722,-0.005301603883392524,-0.004059742797088094,-0.004031993839282491,0.003297582533695966,0.005099474593075801,0.03377112204926293,-0.003709588092216908,0.002289043913355191,-0.0014882579674291474,0.002025064862603832,-0.0028852067727750054,-0.0007324009767367596,-0.0038229265071041147,-0.004961499101607739,-0.0021171174947314216
-0.05205693465422679,-0.016102733736093423,-0.017021324773523406,-0.012073829848903327,-0.014069990542775222,-0.011985661038660937,-0.012685459340974614,-0.007269737362259953,-0.010534983788889625,0.010685347886785273,-0.006244536909709469,0.0043760032819943305,-0.014250529711238212,-0.007384983413325698,-0.010970945348871733,0.00022655592168686564,0.0004733125248569474,-0.0035223608452223526,-0.007074663891676198,0.0007605975800329332,-0.005400835680696426,-0.004328500375166122,-0.0032656282596394914,-0.001723849973076611,-0.008691293659373857,-0.004174435749558155,0.0039767082947196825,-0.004888485937682127,0.0028427803832965994,-0.00016850917049011593
-0.06611315809851857,-0.014148857129290572,-0.009446791544618567,-0.010650845382484054,-0.015123987185728136,-0.014814758677236044,-0.012055133393581403,-0.010665692203189903,-0.00872132798642745,-0.016281594241788478,-0.010531885446002774,-0.004183642453572277,-0.00960517821681803,0.005437734004620182,0.006404104739274888,0.00521737148739329,0.0009475390137465656,-0.003325823976805227,-0.0013078115143815635,-0.010384025252787135,-0.004784584684173528,9.428163595903149e-05,-0.004302432661803491,0.006752655032837245,-0.011393410257755405,-0.003306838468133067,8.137116734848115e-05,0.0005857247131846022,0.0028149974778747073,0.0007139489411571389
0.04813075010623935,-0.018100543765426948,-0.006333408720121692,-0.0013781070340793172,0.012799834860400776,-0.0164628788965513,0.01195420360297959,0.018340004238628218,0.011794355016431304,0.005786101134816305,0.0019256790294947348,-0.003633886828890272,0.010646041763965193,0.0028012087929820233,0.0033732272299104005,0.005528593845020676,0.005645526593065839,0.021273214424242955,0.00957014679531958,0.004121199619151505,0.000811387741069339,-0.0041779234668131585,-0.0051991331624828266,-0.001802755223043982,0.0010407889653672347,0.001606537592670369,-0.00013771128490963088,0.002234463106820323,0.009827266129378847,-0.002944359546325016
-0.05420234863546718,-0.002512888993565381,-0.018200202432973128,-0.01189447862015993,-0.018120044892730943,-0.01655627844615189,-0.027032131339358497,-0.013190362447872703,-0.005726154566594595,-0.008048946693374486,0.0023891939355053056,-0.003423003941833698,0.007028774475460656,-0.01175122783188436,-0.014387376695955632,0.0034389893001644297,0.0007536436778137137,-0.0031904583912728494,0.0007670496151531721,0.0004034938479194048,-0.006275008506907639,0.0002839362965398095,0.001827346039410101,-0.0011252293556612135,0.0012356291807763447,-0.003870877292032826,0.002831288341998345,0.0004744246055350495,0.0022645040660614277,0.0007924638971796026
-0.03004691712235343,-0.0007897355027583316,-0.039300019932427196,-0.01438427001114262,0.005959749527689701,-0.011873440189915298,0.022017883626483523,-0.0072213164116083335,-0.0118338276164024,0.0030656294666466005,-0.00722390730579343,-0.004129608309129998,0.003487878414167864,0.005192031468278783,0.005500914693607622,0.003546824898611471,-0.007086801732009191,0.005911860759244031,0.0022650668639251884,0.0034649922175960923,-0.004085169399762637,-0.003323000503482999,0.007083321248612919,-0.0047297750501058946,0.0058179683067249854,-0.0022623602956910803,0.0009456432029501517,-0.001534899474530852,0.0020219995351488306,-0.0020539541353497546
