net8_Limbic_aperiodic_exponent_p95,net8_Executive_Control_aperiodic_exponent_p95,net8_Visual_aperiodic_exponent_p95,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Temporal_Parietal_n,net8_Temporal_Parietal_alpha_peak_cf_p5,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,global_aperiodic_exponent_p95,net8_Visual_alpha_peak_pw_median,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Visual_aperiodic_exponent_p5,net8_Default_Mode_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p5,net8_Somatomotor_alpha_peak_cf_p5,net8_Limbic_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_cf_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_median,net8_Limbic_alpha_peak_cf_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_p95,net8_Executive_Control_n,n_total,global_alpha_peak_pw_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Default_Mode_aperiodic_exponent_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Dorsal_Attention_aperiodic_exponent_p95,global_aperiodic_exponent_p5,net8_Salience_Ventral_Attention_alpha_peak_cf_p5
0.038207248452834804,-0.004073723020836883,0.0021350638295459363,-0.00797099609617844,-0.04844092200341008,0.04153769717568853,-0.07493050471668408,0.015969857829104962,-0.007041121874393842,-0.020332993559730044,-0.00802910256023874,-0.012725491548820893,0.010801347424181741,0.008140742922618049,-0.020697700737662746,-0.023775984546711752,-0.007690618447479927,-0.01590170799759586,0.0002403137281890655,-0.015086762729668359,0.01882413200296922,-0.012670912779702299,-0.0022399745255310415,0.005650520031560075,0.015772377645055582,-0.02723867803939592,-0.006928371660947294,-0.004393475788408175,-0.02289181537276077,-0.0461140989110148
-0.03741631053168669,-0.028740282320104366,-0.019783214289379614,-0.020330923003997813,0.013189381160006192,-0.018975037128855766,0.003256823735648154,-0.015300104852368853,-0.023857369771821752,-0.017622120778169888,-0.025461950321476322,-0.0012119092096804312,0.010862645879698516,-0.02093423692763271,0.012760804846263104,-0.006546172119150348,-0.0018665053166085966,0.0034507798786718186,0.01062136407201052,-0.0041520874577354264,-0.006272326680396734,-0.004963415399451821,-0.004077490020261434,-0.01134882085643873,-0.009786360254245148,0.0028992050602655497,0.009922211697455812,-0.006924822801809349,0.004747638239201168,0.0009835027708831538
0.019764253338925036,0.05008873264092359,0.020314430552827188,0.022973665478387528,0.021166381395519095,0.0568557023899219,0.02468480074342469,0.027113520846996364,0.009061529638296201,0.04755488808656391,0.007405242961611524,-0.014623486874269898,-0.027574188951021716,0.015287123857588118,-0.013936794948645005,0.008118304561675886,0.017054635896616595,0.013058960133543613,0.004538450910650347,0.02257574380174678,0.006337041612269484,0.0020773823256294744,0.011610818720999951,0.008554901364108618,-0.003812078504500806,-0.019217816641853815,-0.004686351110155377,0.014974046010506845,-0.007726747194332302,0.005253604612560617
0.035675923820881215,0.07230253381413514,0.03289463276195319,0.08317740355284316,0.0225621879031304,-0.022245068689191416,0.005497764575029228,0.011926017223188225,0.06648084176714912,0.0248270371544872,-0.012513279757530265,-0.022997152797281872,-0.044029231973857434,0.014535408030884635,-0.05355540202615271,-0.004524465278716361,-0.0031721161846953415,-0.015623812952197285,0.013302914889824845,-0.0012287402895608175,0.008270984568357564,0.013598435757441154,-0.01637107718652241,0.006071861720623656,-0.004482683704848899,-0.011436491801699911,-0.007478694714628131,0.01765561223606361,-0.01314986932182362,0.0060939278171165115
0.03925441200884666,0.004839602001947913,0.02621663079786139,0.007160842468018352,0.013558287955785564,-0.013880562560891556,-0.01856638779010521,0.0340279846803009,0.009255122966000789,-0.018041113876157932,-0.03113008354155927,-0.01672315896863067,0.009893167412754008,0.010827386317608899,0.007469249997675064,-0.012320483397640912,-0.008100483642333192,0.010990526453428654,-0.01854462032140946,0.03688738171726691,-0.01280582012930214,0.021294927828729045,0.0021842446227328914,-0.007771695705914456,-0.005500205627137761,-0.006440090311565189,0.0062219519468073295,-0.0038073373212989025,-0.01198987399668369,0.003159842658042862
0.03491237357328331,0.005786309749267617,0.012783382185914152,0.013293197832398714,0.02122717694209225,-0.014261582400359338,0.01845775475414564,0.037101603629633655,-0.002455212195128767,-0.005161941783880266,0.005889586609361031,-0.01577846163876464,0.009710987211938972,0.011875348573374987,-0.008850250641199209,0.019350506579208244,0.03690387410038489,0.01047573077388755,0.007130389244875698,0.03007767350114614,0.004061091355303435,0.01308175448855055,-0.006616193768816971,0.008764232277818012,-0.021356461243731722,-0.0062129938442529765,-0.004186434646713515,-0.0038186540226205416,-0.012330293698172193,0.005446986492767743
-0.026022827703021636,0.029707838515786466,0.02993887014707494,-0.004267562159788681,0.022499509483692913,-0.02357392711208863,0.012290846847988144,-0.021219181550101184,-0.00869276199537747,-0.002685080752536725,-0.002410069171292205,-0.018884188402117932,0.010448550616144787,0.02463974997536222,0.013744360907691947,0.017603020243629173,0.024703860412199772,-0.0005910580301725075,0.01171988765625621,-0.0014303393326786124,-0.010439486219903269,-0.0034084715644629947,-0.007131839534619097,0.008005479228160743,-0.010531087505092438,0.0028541959133100985,-0.005026320187308538,-0.006772884954961479,0.005208952833401178,0.006272873958330205
-0.0445784956135012,-0.041500453304353944,-0.04695806339639003,-0.022952710856790466,0.009264773278440969,-0.022677343338146767,0.007510441426584923,-0.02982232044125582,-0.014968160419928656,-0.014494210945445089,-0.030307833589821385,0.04019775544272308,0.009839267689559575,-0.026488832694564746,0.011086841815090155,0.008116876406660556,-0.007384669001620846,0.006852050451492343,-0.0140421056220985,0.003050865651867367,-0.010211756216411039,0.02108512511611254,-0.0012911472337263164,-0.015246402212353391,-0.00808106655172312,0.0190997972675512,0.0020268724831662196,0.00789943610736334,0.00357235108856015,0.0010044356955903487
0.04269631376320084,0.000608890029217725,0.013018245923039946,0.003876792305112279,0.023138995645044166,-0.019308665942066826,0.01142939755389007,0.037818859909068615,-0.009558461663016205,-0.012755383123351722,-0.08390781517675075,-0.015548261865360553,0.012678450948436979,0.008391640566154717,-0.0060766839779571235,-0.012586782706905964,-0.007282240133797514,-0.01683352472613343,0.004701847655415895,-0.008098450036666972,-0.005649392061783156,0.016488651035282142,-0.005029569088261254,-0.041242956664753215,-0.007614282419111468,-0.026049583668316077,0.003485871562339733,-0.006910412654804116,-0.005678155493018383,0.003315501959736456
0.04322203178312936,0.00577529310873063,-0.007826498963655285,-0.010034141880905994,0.02671721973718687,-0.01731360844170637,0.03827639713220175,-0.01703416951170758,-0.004973558883526866,-0.006496470247998494,0.0037531540472774943,-0.016281390113997932,0.009546505576202848,0.00800460775992344,0.00581060496063929,0.017555453610757624,0.00822570760919481,0.006955788266482917,0.01123619497545238,0.03072562602550613,-0.008614168998548328,0.016615652670661528,-0.0026549065434050023,0.009056992233198065,-0.003166220812904204,0.0054012813799137185,0.0031785627617053093,-0.006185497895696561,0.005046210985827942,0.004271951928554351
