global_aperiodic_exponent_p95,net8_Somatomotor_alpha_peak_bw_p5,net8_Visual_aperiodic_exponent_p95,global_alpha_peak_pw_median,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Limbic_aperiodic_exponent_p95,net8_Default_Mode_aperiodic_exponent_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p95,net8_Limbic_aperiodic_offset_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Dorsal_Attention_alpha_peak_pw_p5,global_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_cf_median,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p5,net8_Salience_Ventral_Attention_aperiodic_offset_p5,net8_Limbic_alpha_peak_cf_p95,net8_Dorsal_Attention_aperiodic_offset_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Visual_aperiodic_exponent_median,net8_Somatomotor_alpha_peak_cf_p95,net8_Somatomotor_aperiodic_offset_p95,net8_Visual_alpha_peak_cf_p95,net8_Limbic_alpha_peak_cf_median,global_alpha_peak_pw_p5
-0.002409383009979452,-0.05715168362339883,-0.030318927764850824,0.02050317937087507,0.03838663077212926,0.028804684455560323,-0.029505728880710215,0.017386620460261522,-0.013759520335564324,0.007389148787116682,0.0047288873857252115,0.004500201392091188,-0.013307428004533405,-0.008394339901958266,-0.013933334864961629,-0.004274087099784581,0.009594854177749275,0.030357191330241395,0.0016412837677464412,-0.009167887644011085,-0.010905838473455937,-0.008492233283861736,0.007076781068318363,0.010508719334276648,-0.006816250700403851,0.02508687037378369,0.004799478719839735,0.004250911767024855,-0.0007671600844340766,-0.002475610664537522
-0.029910341227738876,-0.03288227267641059,-0.0182761371840669,0.018340112072423313,-0.009638926480981719,-0.014372320941458518,-0.017552221587929816,0.003498077055247792,-0.007305727738891686,-0.0038062842436677206,-0.008323388918209324,-0.009010162253296513,-0.015245056890592348,-0.007051310941300539,-0.00997566213485949,-0.002222027909899175,-0.01096328490139336,-0.004453718349264387,-0.0010805779696015608,-0.00884030887063148,0.0034320351315322976,-0.006088345948374534,0.0033432603185850674,-0.0076290283303568195,-0.00420233128925197,-0.003774503005074648,-0.0018633421714173654,-0.007781084309938543,-0.0051276767961039695,-0.007351633877759692
-0.027509875501627094,-0.01581085642138607,-0.013872656236358518,-0.0031385791439934546,-0.03064340271193801,-0.014513914775454195,-0.01646091103325763,0.004836649978965164,-0.0039811203818566265,-0.004690394645340409,-0.013303028883408114,-0.01863301701158006,-0.012476567513275845,-0.006627884795097541,-0.011176556532733462,0.000392011491934488,-0.014050141568770692,-0.014745894539346622,0.008077588969770493,-0.005792518978591291,0.0045852653144921925,-0.009356902058742825,0.005034599629369445,0.004177866611640057,-0.0031491316326937554,0.0001822681374754818,0.006448869831108014,-0.006261112366722265,-0.002297754353205452,0.0025273686642839433
-0.013850298850533339,-0.0112601675461971,-0.014343537383897653,-0.04636825680378084,-0.0237487009121882,0.024927895586258374,-0.021984879632190077,0.0075632197693324575,-0.008430450665690854,-0.008933950310907757,0.018072171764093516,0.01098800858753498,-0.023754452789782853,-0.0026090867035100185,0.005825733039047151,-0.028549224698075096,0.005779253818368917,0.0038832816724714645,-0.0019519887044426704,-0.010605588395632111,-0.00869893208888581,0.009896980116842069,0.009893257861429411,0.008998460226117203,-0.00514144030823562,0.0034984575544224662,0.006764854011954516,-0.004765981210760565,0.003978587138667435,0.00027660682595095275
0.05858931488244668,0.11120303684718094,-0.0017396612668723126,-0.02690027059006662,-0.0174421546363248,0.014920625656541906,0.015160129239838125,0.005876049516191262,0.033210144710773236,0.011184457990139531,0.006255559015235534,-0.002413355536668266,0.005913426888270297,0.035555956511024146,-0.007220034216332307,0.02141489250842316,-0.005114559154132697,-0.004032336216389403,-0.002665069024084814,0.008706091642806616,-0.007878703401595601,-0.0006595630736633841,-0.009022858901860309,-0.010534650706605411,-0.002374744619562335,0.005052508131274451,0.007347880034179738,-0.001640945784354053,-0.0034519207414520584,0.005723796361741603
-0.04364405803488722,0.03592252098391025,-0.02422760504342022,0.010036222528411185,0.005099140583247148,-0.022807617805647818,-0.014750522549961785,-0.04641265508845608,-0.019595676214336506,-0.018431999166431904,-0.013114516281192787,0.0053181835516350725,-0.00832085080790129,-0.004908589859029427,-0.0064271015869338385,-0.0022148629582278427,0.005421616577336879,0.003245854174721674,-0.006038812290302346,0.004176688027729762,0.006415356639917464,-0.008082001755259931,0.004649325221949556,0.003496483932147414,-0.0007116408567371292,-0.0029045678589455525,-0.0022028936828336126,-0.004131652711386722,-0.0040997106572643015,-0.005945150233583785
-0.03898828418414422,0.09498950733247716,-0.01806500091986059,0.04823008489008019,0.012104287130237505,-0.015692765081218415,-0.01721461918592952,0.03204171038726966,-0.009581579421368117,-0.007561688451475868,-0.004279702143016467,0.024724640925754878,-0.008518918480415905,-0.006135012743658203,0.006614260081624963,0.004408660281327013,0.01338190117262086,0.017686982600582973,0.0028847821902213866,-0.009001819483198073,-0.006521039812893625,-0.0093239744440472,0.0073206728738080765,0.01436622381792149,-0.0014871529504886483,0.0030464362446417075,0.002683330226363645,-0.006298116661453223,-0.003957872529149066,-0.0007694873248412258
-0.006526660707829559,-0.015111813003849561,-0.01824783675912614,-0.04296490694659046,-0.031461812362465646,-0.018914765520246436,-0.0155480958997624,0.004030315011530964,-0.008212555284584467,0.010550974553921868,-0.008302033146641059,0.006514998250613333,-0.020467765311415156,-0.0036259783273018074,0.007725621179073638,-0.009754057113496702,0.004511997869538307,0.002802453465422038,0.002254531438331405,-0.01018142805330558,-0.0051856370912352415,0.0004212840882561994,0.004570943964788466,0.006086862778290103,-0.0035420636258353777,-0.004845847263947939,0.0001451165386548289,-0.003358529905576256,0.0017424077797858562,0.000362017818341752
0.012464560265701112,-0.04006636480213575,-0.003303760405887305,0.052018986270584294,0.1316837005473952,-0.007756184506846998,-0.0016480370567542243,0.02320035534122237,-0.006372836763201542,0.01834195855821466,-0.004759716466050699,0.017046642189903413,-0.011621536610033883,0.0001664175923055762,-0.01667176995139861,0.03555329622553616,0.021041701255499104,0.020232517941023057,0.016452149884922024,-0.003272593855118863,0.014642566359380637,-0.004308879924705102,0.004183031578450709,0.0002501511930441476,-0.0058269973594036965,0.038373553401510684,-0.0019483197580970253,0.012612055676426336,0.009781334069642766,0.0033750421590847835
-0.0036945193222180984,-0.02472709042415203,-0.02105713426246979,-0.00757407206927815,-0.0027690950780253757,0.04765281623880777,-0.001248581479299194,0.013487565133040818,0.0023467466117768365,0.0015497811062231148,-0.002855639266035897,0.014924721870494729,0.018612100876077054,0.017642796829859638,0.03275874443238677,0.0027286897921451215,0.013970675612636353,0.00759823794342845,0.019309658908155003,-0.002344749796089432,-0.00746169803864186,0.004250120460555597,0.0006885714964927803,-0.011572942169364046,-0.004227150798965211,-0.007953375423506069,0.008199242301157327,0.010418631483077836,0.0027460082164536413,0.0006739520082032036
