global_aperiodic_exponent_p95,global_alpha_peak_pw_median,net8_Executive_Control_aperiodic_exponent_p95,net8_Default_Mode_alpha_peak_cf_median,net8_Default_Mode_aperiodic_exponent_p95,global_alpha_peak_bw_p5,net8_Visual_alpha_peak_cf_median,net8_Somatomotor_alpha_peak_bw_p5,net8_Limbic_aperiodic_exponent_p95,net8_Temporal_Parietal_alpha_peak_cf_median,net8_Dorsal_Attention_alpha_peak_pw_median,net8_Dorsal_Attention_aperiodic_exponent_median,net8_Salience_Ventral_Attention_aperiodic_exponent_p95,net8_Somatomotor_aperiodic_exponent_p95,net8_Dorsal_Attention_aperiodic_exponent_p95,net8_Visual_aperiodic_exponent_median,net8_Temporal_Parietal_aperiodic_exponent_median,global_alpha_peak_pw_p5,net8_Dorsal_Attention_aperiodic_offset_median,net8_Limbic_alpha_peak_cf_median,net8_Temporal_Parietal_aperiodic_offset_p95,net8_Limbic_alpha_peak_cf_p95,net8_Somatomotor_alpha_peak_cf_p95,net8_Temporal_Parietal_aperiodic_offset_p5,net8_Executive_Control_alpha_peak_cf_p95,net8_Temporal_Parietal_aperiodic_exponent_p95,net8_Temporal_Parietal_alpha_peak_cf_p95,net8_Salience_Ventral_Attention_aperiodic_offset_p5,net8_Dorsal_Attention_aperiodic_exponent_p5,net8_Limbic_aperiodic_offset_p95
-0.036003642842111,-0.007485506424369989,-0.008279854645630453,0.0034684682548037477,-0.03882180324104522,-0.0047827617454721605,0.0010716039109489352,-0.005579769445969122,-0.0027183514853228114,-0.002843935757001238,-0.004186017050160355,0.0029716177648539334,-0.0007431979893509756,-0.0022103395868221893,-0.00397251883708783,-0.004887684046426639,-0.003510849860237046,-8.808208801707457e-05,0.0016246255098885038,-0.004763372956841811,-0.0017278296195572657,0.004000909948025341,-0.013907156802549557,-0.0015784535593097182,-0.004283313968954058,-0.0018436158301866532,0.00035843211624790263,0.0008464391261424981,-0.004772338643063104,-0.0013681326008570386
-0.03900444362409195,0.003992428719901868,-0.012369881372541065,-0.011027645192661431,-0.024067976534717577,-0.0037474207443715596,0.0025906805078925203,-0.0021927198984816156,-0.0012856801760194189,-0.004959068138258873,0.003118529032039638,0.0015559865690000713,-0.002176474179665381,-0.0031776313999073522,-0.011404647950196078,-0.0006618240946082381,0.0034109622138802182,-0.00193645054622138,0.0011716943334425024,-0.005262286430417582,-0.0058110071761637745,-0.009698867153301791,0.0030472336149807823,-0.0036537293717896252,0.0022898738629737975,-0.001477227531136299,-0.0021797563707033033,0.001090694631918626,0.0002557285332181171,-0.0013870796350412562
0.048667003801465825,0.015740608016213613,0.006647424390354475,0.002797378482853028,-0.0016962471599968588,0.0036421027344678957,0.008125736660446706,0.0025466369513289055,-0.003071177876725119,0.0030843788650587057,0.003932131202435806,-0.005943427335298368,0.0002755064330479635,-0.0008345853521333945,0.0025022813983820915,0.00836575157207488,0.001441367643941286,0.00931618081787814,-0.0029148079469096737,0.004356554437615141,-0.0007116717543258538,0.0027880063262246684,0.008097731492884059,0.001692741923077589,0.000400779332382667,0.0024863589142106223,0.005145001905697149,-0.007059172479737059,-0.0025213785828152057,0.0009201914822035144
0.06487344334145694,0.012123937865082743,0.03613567518391411,0.003794880676453487,5.866767350285262e-05,-0.005091330657701336,-0.01030729974935752,-0.004540027509428365,0.020292189022708886,-0.0013110720911913532,0.005230767607103685,-0.005365153566658239,0.008768236881949214,-0.001226887697456404,0.0057668169730495066,-0.004308188114288055,0.0015162797546200918,0.0242362305780077,0.001745210738040098,0.0010858645014400429,-0.0002754790429466237,0.0008532255235676736,-0.00032424625320837325,-0.0010660864361132256,0.0012486573532814367,0.0027355218926524583,-0.0011053532551900255,0.003038587770335281,-0.00307701389067065,-0.0003247882615164852
-0.03268247864255892,0.003163875445648055,-0.007160749918783165,-0.010880323868795887,-0.017811479910683894,0.002574975927591744,-0.0032952094617253874,0.0103692332647387,-0.0026632990541481834,-0.002384518978874919,6.628468712599894e-05,0.002875453761234201,-0.0033473511847056598,-4.1588007002393506e-05,-0.008338359932597022,8.53225867488701e-05,-0.001956617253475077,0.006786658082489073,0.0017252311447999874,-0.0044250558261946646,0.0018803496749362123,-0.00653983355338688,0.003963880982155745,-0.002062917582587948,0.003163521771031029,-0.001668746265702753,-0.0016451161766021071,0.0008809099949081503,0.0016933576062578243,-0.001564433266666531
-0.03430575497729577,0.017230938636339246,0.004427783343142859,0.0031258343392083394,-0.011135870613167701,-0.0075594626545521714,0.0036816540767608684,-0.003124355052867305,0.0031716952773832917,0.022848359848811384,0.0077478961818488465,0.00315060297395453,-0.0013145301182116021,-0.0012950616657715257,-0.0008965020645427212,-0.005882234884962621,-0.011922243168703581,0.000862366480866131,0.0014757839874953596,-0.0020453513216789174,-0.0014293466580579744,0.011681861408269916,0.010471809694172602,-0.0014366992125589783,0.0020535190752552068,-0.0019897734122799465,0.0032205908464021794,0.0011824508192165302,0.00027729767049574435,-0.001000264470253177
-0.010916860460531062,-0.005838269721264568,-0.0035037371608634465,-0.02699235551742594,0.007225272516857121,-0.0044640813992824005,-0.000892785216095752,0.0068018499604678975,-0.002294366266764925,-0.00450057350327835,-0.005737396221252736,0.0010671871346237722,-0.010603121870790164,-0.0006527868544648436,0.0012598653841537552,-0.00535449856988545,0.0016964328049167195,0.0018683095953683849,0.0025345773693999075,0.00021503340838117775,0.03217914211454816,-0.0013716391942196482,-0.0007870354599197573,0.007938618746095883,0.0012872133518721616,0.0024666397779834225,-0.0006828272670993232,-0.001449298073214675,-0.0029333626431385035,-0.0035184064770888398
0.04635518014868903,0.01608087488926971,0.004922373578534662,0.0045999247527735085,0.0017957838867275722,0.007756556664092152,0.008919742159810866,0.0011627700327802451,-0.0030467025719303664,0.00388318452976016,0.005606604733223952,-0.0055624443228325824,0.004046746689227439,-0.001586206597150616,0.0031558238435914054,0.005785839769355786,0.0016654299386845545,0.002306802231876825,0.002387415938467196,1.4264365029004276e-05,-0.00048525602619772464,-0.001673283014261863,-0.00043827282669077456,-0.0010295981586884006,0.0006261171086985037,0.0020611419368490036,-0.0004540110068710236,0.0031828441663483507,-0.003254464063545543,-0.003695259652825975
-0.027332402134156664,-0.002644875424867718,-0.004393504147007134,-0.01723523538361152,-0.00014061198453526846,-0.0053104520557587034,-0.002108850793234576,-0.005153238694514456,-0.002760537616212188,-0.003754473018444405,0.003053626823039327,0.000695044941863909,-0.006005363166437277,-0.011129849730943372,-0.0062850216258132675,0.0009265252376577534,0.0010640514610047514,-6.455792590003866e-05,0.002214234707904491,-0.0014600320664561871,-0.004394023292994625,-0.0047947697506066,4.784478343297754e-05,-0.0005038255208002487,0.0010237805645796677,-0.0020026230252287685,-0.001409741254611107,0.0006082706933651711,-4.218024563356235e-05,0.0007661581943691146
0.02633528375374233,-0.00927043020553147,-0.008698044337651598,0.0008291444128157236,0.002272565457224694,0.0013760290267032804,8.114042018981842e-05,0.007689553635372865,-0.009103892762465524,-0.001061445677602552,-0.00462501600128554,-0.004109757211990222,0.001782216848347882,-0.000892870447890074,0.001836466417009756,0.0005456799812855119,0.001634915407793531,-0.006458662933693249,-0.005204094102856541,0.00029669911562713876,-0.0012531868029361773,-0.001552686848959347,-9.569330219168344e-05,0.0017669330319697786,-0.0008208417864742372,0.0013894182323534803,9.69655199893514e-05,-0.00450308844678839,-0.002151244857170278,0.0013366053373000553
